Names	Uniprot
BCAS2;DAM1;hCG_38455	O75934
BCAS2;DAM1;hCG_38455	B2R7W3
BCAS2;DAM1;hCG_38455	Q53HE3
ZNF259;ZPR1	O75312
ZNF259;ZPR1	B4DVT8
ZNF259;ZPR1	C9JH53
ZNF259;ZPR1	C9JRL8
ERP57;ERP60;GRP58;PDIA3	P30101
ERP57;ERP60;GRP58;PDIA3	B3KQT2
ERP57;ERP60;GRP58;PDIA3	B3KQT9
ERP57;ERP60;GRP58;PDIA3	B4DDM1
ERP57;ERP60;GRP58;PDIA3	B4DJ98
CD108;SEMA7A;SEMAL	O75326
CD108;SEMA7A;SEMAL	B4DDP7
CD108;SEMA7A;SEMAL	B3KMH6
GART;PGFT;PRGS	P22102-1
GART;PGFT;PRGS	P22102
GART;PGFT;PRGS	B4DJ93
GART;PGFT;PRGS	Q15374
GART;PGFT;PRGS	Q3B7A7
GART;PGFT;PRGS	Q59HH3
GART;PGFT;PRGS	Q71VH3
GART;PGFT;PRGS	P22102-2
GART;PGFT;PRGS	Q52M77
ALG2;PDCD6;hCG_1985580	O75340
ALG2;PDCD6;hCG_1985580	Q53FC3
ALG2;PDCD6;hCG_1985580	Q2YDC2
ATP6G;ATP6G1;ATP6J;ATP6V1G1;hCG_29854;RP11-402G3.1-001	O75348
ATP6G;ATP6G1;ATP6J;ATP6V1G1;hCG_29854;RP11-402G3.1-001	Q6IB33
AIBC1;BCAS1;NABC1	O75363-1
AIBC1;BCAS1;NABC1	O75363
AIBC1;BCAS1;NABC1	A0AVG7
AIBC1;BCAS1;NABC1	B2RCQ5
AIBC1;BCAS1;NABC1	O75363-2
AIBC1;BCAS1;NABC1	B4DFK2
AIBC1;BCAS1;NABC1	B4DHY3
AIBC1;BCAS1;NABC1	C9JWZ5
SH3BGRL	O75368
SH3BGRL	B0AZV6
RPL19	P84098
RPL19	Q53G49
RPL19	Q8IWR8
PDXP;PLP;PLPP	Q96GD0
CS	O75390
CS	B4DJV2
CS	B3KTN4
CS	Q0QEL2
COL7A1	Q02388-1
COL7A1	Q02388
COL7A1	Q59F16
COL7A1	Q02388-2
COL7A1	A9Z119
COL7A1	B0LXL0
CPAMD6;PZP	P20742-1
CPAMD6;PZP	P20742
CPAMD6;PZP	B2R950
CPAMD6;PZP	P20742-2
CPAMD6;PZP	A6ND27
MT1F;PRO0376	A8MWH4
MT1F;PRO0376	P04733
DDX2A;EIF4A;EIF4A1	P60842
DDX2A;EIF4A;EIF4A1	A8K088
DDX2A;EIF4A;EIF4A1	A8K7F6
DDX2A;EIF4A;EIF4A1	B4DKP9
DDX2A;EIF4A;EIF4A1	B4DNH2
DDX2A;EIF4A;EIF4A1	B4E047
DDX2A;EIF4A;EIF4A1	Q59F68
HSP27;HSP28;HSPB1	P04792
HSP27;HSP28;HSPB1	B4DL87
HSP27;HSP28;HSPB1	C9J3N8
WDR4	P57081-1
WDR4	P57081
WDR4	P57081-2
WDR4	P57081-3
COPS3;CSN3	Q9UNS2
COPS3;CSN3	B4DN01
COPS3;CSN3	B4DY81
CDHF4;DSG1	Q02413
CDHF4;DSG1	B7Z845
SP3;DKFZp686O1631	Q02447-1
SP3;DKFZp686O1631	Q02447
SP3;DKFZp686O1631	B7ZLN9
SP3;DKFZp686O1631	Q02447-2
SP3;DKFZp686O1631	Q02447-6
SP3;DKFZp686O1631	Q8TE45
SP3;DKFZp686O1631	Q02447-5
SP3;DKFZp686O1631	Q59FX5
SP3;DKFZp686O1631	Q68DP2
SP3;DKFZp686O1631	Q86TP0
SP3;DKFZp686O1631	Q8WWU2
SP3;DKFZp686O1631	Q8WWU3
SP3;DKFZp686O1631	Q02447-3
SP3;DKFZp686O1631	Q02447-4
CA11;CARP2;UNQ211/PRO237	O75493
TARDBP;TDP43	Q13148
TARDBP;TDP43	A4GUK4
TARDBP;TDP43	A4GUK5
TARDBP;TDP43	B2R629
TARDBP;TDP43	B4DRW3
TARDBP;TDP43	Q53H27
TARDBP;TDP43	B4DJ45
EFNA1;EPLG1;LERK1;TNFAIP4;hCG_1745153	P20827-1
EFNA1;EPLG1;LERK1;TNFAIP4;hCG_1745153	P20827
EFNA1;EPLG1;LERK1;TNFAIP4;hCG_1745153	B2R7U1
EFNA1;EPLG1;LERK1;TNFAIP4;hCG_1745153	P20827-2
EFNA1;EPLG1;LERK1;TNFAIP4;hCG_1745153	A8K0M4
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	A8K2P8
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	A9X9K9
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	A9X9L0
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	B4DLJ5
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	Q02487-1
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	Q02487
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	Q63HM4
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	Q68DY8
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	Q02487-2
DSC2;CDHF2;DSC3;DKFZp686P18250;DKFZp686I11137	A9X9L1
ANP32A;C15orf1;LANP;MAPM;PHAP1	P39687
ANP32A;C15orf1;LANP;MAPM;PHAP1	Q08AJ6
ANP32A;C15orf1;LANP;MAPM;PHAP1	Q3KPI8
ANP32A;C15orf1;LANP;MAPM;PHAP1	Q6PKH8
CDH1;CDHE;UVO;hCG_28201	Q9UII7
CDH1;CDHE;UVO;hCG_28201	P12830
CDH1;CDHE;UVO;hCG_28201	A5D8W4
CDH1;CDHE;UVO;hCG_28201	A8K1U7
CDH1;CDHE;UVO;hCG_28201	B3GN61
CDH1;CDHE;UVO;hCG_28201	Q9UII8
CDH1;CDHE;UVO;hCG_28201	B4DNH0
BCHE;CHE1	P06276
BCHE;CHE1	C9JUD9
BCHE;CHE1	C9JZ18
GLA;hCG_20401;alpha-GalA	P06280
GLA;hCG_20401;alpha-GalA	Q53HF3
GLA;hCG_20401;alpha-GalA	Q53Y83
GLA;hCG_20401;alpha-GalA	Q6LER7
RPN1	P04843
RPN1	Q53EP4
RPN1	Q6IBR0
RPN1	Q96HX3
RPN1	B4DL99
RPN1	B4DNJ5
RPN1	B7Z4L4
C12orf30;MDM20;NAA25;NAP1	Q14CX7-1
C12orf30;MDM20;NAA25;NAP1	Q14CX7
C12orf30;MDM20;NAA25;NAP1	A8K8X0
C12orf30;MDM20;NAA25;NAP1	Q14CX7-2
C20orf178;CHMP4B;SHAX1	Q9H444
CLN5	O75503
CLN5	B3KQK7
CLN5	B4E1V6
BAF;BANF1;BCRG1	O75531
BAF;BANF1;BCRG1	B2R4V4
SAP155;SF3B1;DKFZp434M052	O75533
SAP155;SF3B1;DKFZp434M052	A0JLT9
SAP155;SF3B1;DKFZp434M052	A0PJH5
SAP155;SF3B1;DKFZp434M052	Q32Q20
SAP155;SF3B1;DKFZp434M052	Q7Z497
SAP155;SF3B1;DKFZp434M052	Q9NTB4
ACHE	B7WPI6
ACHE	P22303-2
ACHE	P22303
ACHE	P22303-1
ACHE	P22303-4
ACHE	C9JGQ9
ACHE	C9JJ85
ACHE	C9JZL6
G19P1;PRKCSH	B4DJQ5
G19P1;PRKCSH	P14314
G19P1;PRKCSH	A8K318
CTA-216E10.8-008;NHP2L1;CTA-216E10.8-001;hCG_41538	B1AHD1
CTA-216E10.8-008;NHP2L1;CTA-216E10.8-001;hCG_41538	C9JMP8
CTA-216E10.8-008;NHP2L1;CTA-216E10.8-001;hCG_41538	P55769
CTA-216E10.8-008;NHP2L1;CTA-216E10.8-001;hCG_41538	Q6FHM6
CTA-216E10.8-008;NHP2L1;CTA-216E10.8-001;hCG_41538	C9J9R8
CAPZA2;hCG_37884;tcag7.31	P47755
CAPZA2;hCG_37884;tcag7.31	A4D0V4
CAPZA2;hCG_37884;tcag7.31	Q53GC7
CAPZA2;hCG_37884;tcag7.31	Q53GE2
CAPZA2;hCG_37884;tcag7.31	A8MW68
CAPZA2;hCG_37884;tcag7.31	B4DE01
CAPZA2;hCG_37884;tcag7.31	C9JJ74
CAPZA2;hCG_37884;tcag7.31	C9JUG7
CAPZA2;hCG_37884;tcag7.31	B4DG50
GPX3;GPXP	P22352
GPX3;GPXP	Q6NXQ3
RPL18A	Q02543
RPL18A	B2R4C0
RPL18A	B4DUV3
RPL18A	Q53HD3
RPL18A	Q76N54
RPL18A	B4DM74
RPL18A	Q32XH3
RPL18A	B4DM94
NPEPPS;PSA	P55786
NPEPPS;PSA	B3KTP2
NPEPPS;PSA	B3KU93
NPEPPS;PSA	B7Z1H4
NPEPPS;PSA	B7Z1V9
NPEPPS;PSA	B7Z463
NPEPPS;PSA	B7Z4B2
NPEPPS;PSA	B7Z6T6
NPEPPS;PSA	B7Z899
CPSF1;CPSF160;P/cl.18	Q10570
CPSF1;CPSF160;P/cl.18	B4DEF4
CPSF1;CPSF160;P/cl.18	Q9C0J6
FTP3;HNRNPH2;HNRPH2	P55795
FTP3;HNRNPH2;HNRPH2	A1L400
FTP3;HNRNPH2;HNRPH2	B4DFK9
FTP3;HNRNPH2;HNRPH2	B4DP00
BST2	B4E0Z6
BST2	Q10589
AGA;GA	P20933
AGA;GA	Q6LD43
AGA;GA	B4E0G5
GNB1	P62873
GNB1	B2R6K4
GNB1	B3KVK2
GNB1	Q1RMY8
GNB1	Q71UM6
CPM	P14384
PRO2640;RPS14	P62263
RPL31;hCG_27618	B7Z4C8
RPL31;hCG_27618	B7Z4K2
RPL31;hCG_27618	P62899
RPL31;hCG_27618	B2R4C1
RPL31;hCG_27618	Q76N53
RPL31;hCG_27618	Q6IRZ0
RPL31;hCG_27618	B7Z4E3
RPL31;hCG_27618	C9JU56
RPL31;hCG_27618	C9JQ13
RPL31;hCG_27618	B8ZZK4
HOOK1	Q9UJC3
HOOK1	B4DX15
HOOK1	Q32Q39
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	P06396-1
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	P06396
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	B7Z6N2
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	B7Z9A0
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	Q5T0I2
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	B7Z373
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	B7Z5V1
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	Q5T0I1
GSN;hCG_27454;RP11-477J21.1-001;RP11-477J21.1-003;DKFZp313L0718	Q69YR8
TLP19;TXNDC12;UNQ713/PRO1376	O95881
RANBP3	Q9H6Z4-1
RANBP3	Q9H6Z4
RANBP3	Q9H6Z4-2
RANBP3	Q53GE1
RANBP3	Q9H6Z4-3
RANBP3	B7Z5P4
RANBP3	B7Z7F3
RANBP3	Q308M8
FLC3A;GABARAPL2;GEF2;hCG_21766	P60520
FLC3A;GABARAPL2;GEF2;hCG_21766	Q6FG91
CAB39L;hCG_30046;RP11-103J18.3-002;RP11-103J18.3-006	Q9H9S4
CAB39L;hCG_30046;RP11-103J18.3-002;RP11-103J18.3-006	A6NI97
CAB39L;hCG_30046;RP11-103J18.3-002;RP11-103J18.3-006	Q5TAW7
CAB39L;hCG_30046;RP11-103J18.3-002;RP11-103J18.3-006	B7ZBJ4
RPI;RPIA	P49247
RPI;RPIA	Q53R32
RPI;RPIA	Q53SB2
OXCT;OXCT1;SCOT	P55809
OXCT;OXCT1;SCOT	A1E286
OXCT;OXCT1;SCOT	B2R5V2
OXCT;OXCT1;SCOT	B7Z528
OXCT;OXCT1;SCOT	B7Z609
OXCT;OXCT1;SCOT	Q6IAV5
CYP3;PPIF;RP11-342M3.4-004;hCG_22611	P30405
CYP3;PPIF;RP11-342M3.4-004;hCG_22611	B2R6X6
CYP3;PPIF;RP11-342M3.4-004;hCG_22611	Q5JSI1
CYP3;PPIF;RP11-342M3.4-004;hCG_22611	Q2YDB7
PAFAH1B2;PAFAHB;hCG_39271	P68402
PAFAH1B2;PAFAHB;hCG_39271	Q6IBR6
PAFAH1B2;PAFAHB;hCG_39271	A8DPS5
PAFAH1B2;PAFAHB;hCG_39271	A8DPS6
PAFAH1B2;PAFAHB;hCG_39271	A8DPS7
HLAB;HLA-B	P30479
SURF6;SURF-6	O75683
SURF6;SURF-6	B3KNS8
PP2CB;PPM1B;DKFZp666O168;hCG_15783	O75688-1
PP2CB;PPM1B;DKFZp666O168;hCG_15783	O75688
PP2CB;PPM1B;DKFZp666O168;hCG_15783	B3KP90
PP2CB;PPM1B;DKFZp666O168;hCG_15783	Q658R4
PP2CB;PPM1B;DKFZp666O168;hCG_15783	Q4J6C0
PP2CB;PPM1B;DKFZp666O168;hCG_15783	A8K599
PP2CB;PPM1B;DKFZp666O168;hCG_15783	B8ZZR6
PP2CB;PPM1B;DKFZp666O168;hCG_15783	O75688-2
PP2CB;PPM1B;DKFZp666O168;hCG_15783	B7WP34
PP2CB;PPM1B;DKFZp666O168;hCG_15783	Q4J6C1
PP2CB;PPM1B;DKFZp666O168;hCG_15783	C9JIR6
PP2CB;PPM1B;DKFZp666O168;hCG_15783	Q4J6C2
PP2CB;PPM1B;DKFZp666O168;hCG_15783	B8ZZF0
ALDH1A3;ALDH6;DKFZp686G1675	P47895
ALDH1A3;ALDH6;DKFZp686G1675	B2R5T2
ALDH1A3;ALDH6;DKFZp686G1675	B4DYU3
ALDH1A3;ALDH6;DKFZp686G1675	Q7Z3A2
QARS;hCG_96727	A8K3A8
QARS;hCG_96727	Q53HS0
QARS;hCG_96727	P47897
QARS;hCG_96727	Q96AW5
QARS;hCG_96727	B4DWJ2
QARS;hCG_96727	B4DNN3
QARS;hCG_96727	B4DDN1
QARS;hCG_96727	Q9BUZ3
QARS;hCG_96727	Q9H3A5
hCG_1778969;TCEB2	B7WPD3
hCG_1778969;TCEB2	Q15370
hCG_1778969;TCEB2	B8ZZU8
CUTL1;CUX1;Nbla10317	P39880-3
CUTL1;CUX1;Nbla10317	P39880
CUTL1;CUX1;Nbla10317	P39880-1
CUTL1;CUX1;Nbla10317	P39880-2
CUTL1;CUX1;Nbla10317	P39880-5
CUTL1;CUX1;Nbla10317	P39880-4
CUTL1;CUX1;Nbla10317	P39880-6
CUTL1;CUX1;Nbla10317	Q13948
CUTL1;CUX1;Nbla10317	Q75MT2
CUTL1;CUX1;Nbla10317	B3KV79
CUTL1;CUX1;Nbla10317	B3KWH8
CUTL1;CUX1;Nbla10317	B4DZZ2
CUTL1;CUX1;Nbla10317	Q3LIA3
CUTL1;CUX1;Nbla10317	Q75LE5
CUTL1;CUX1;Nbla10317	Q75MT3
CUTL1;CUX1;Nbla10317	Q75MT4
CUTL1;CUX1;Nbla10317	Q86UJ7
CDC2;DKFZp686L20222	P06493-1
CDC2;DKFZp686L20222	P06493
CDC2;DKFZp686L20222	Q5H9N4
CDC2;DKFZp686L20222	C9J497
CDC2;DKFZp686L20222	P06493-2
CDC2;DKFZp686L20222	B7Z3D6
FAS;FASN	P49327
FAS;FASN	Q13587
FAS;FASN	Q6PJJ3
FNTA;hCG_1993221	P49354-1
FNTA;hCG_1993221	P49354
FNTA;hCG_1993221	P49354-2
FNTA;hCG_1993221	A8MVX8
FNTA;hCG_1993221	B3KVN2
HMOX2;HO2	P30519
HMOX2;HO2	B3KSE0
HMOX2;HO2	Q53HF1
HMOX2;HO2	Q6FHB5
HMOX2;HO2	Q6IBP2
DHPS;DS	P49366-1
DHPS;DS	P49366
DHPS;DS	P49366-2
DHPS;DS	Q5J8M5
ADSS;ADSS2	P30520
ADSS;ADSS2	B1AQM5
ADSS;ADSS2	B4E1L0
MAPT;MAPTL;MTBT1;TAU	P10636-6
MAPT;MAPTL;MTBT1;TAU	P10636
MAPT;MAPTL;MTBT1;TAU	P10636-2
MAPT;MAPTL;MTBT1;TAU	B3KTM0
MAPT;MAPTL;MTBT1;TAU	P10636-3
MAPT;MAPTL;MTBT1;TAU	B4DSB3
MAPT;MAPTL;MTBT1;TAU	B4DSE3
NPAP60L;NUP50;PRO1146;CTA-268H5.7-002;hCG_1989366	Q9UKX7
NPAP60L;NUP50;PRO1146;CTA-268H5.7-002;hCG_1989366	B4E2D3
NPAP60L;NUP50;PRO1146;CTA-268H5.7-002;hCG_1989366	Q8N6V5
PRSS23;UNQ270/PRO307;ZSIG13	O95084
PRSS23;UNQ270/PRO307;ZSIG13	B3KQQ9
PRSS23;UNQ270/PRO307;ZSIG13	B4E2J3
NID;NID1	P14543-1
NID;NID1	P14543
NID;NID1	P14543-2
NPTX2	P47972
NPTX2	A4D267
PKP3	Q9Y446
ADXR;FDXR;hCG_29834	B4DHX5
ADXR;FDXR;hCG_29834	B4DDI7
ADXR;FDXR;hCG_29834	P22570-1
ADXR;FDXR;hCG_29834	P22570
ADXR;FDXR;hCG_29834	B4DDI9
ADXR;FDXR;hCG_29834	B4DX24
ADXR;FDXR;hCG_29834	B7Z7G2
ADXR;FDXR;hCG_29834	Q6GSK2
ADXR;FDXR;hCG_29834	B4DQQ4
ADXR;FDXR;hCG_29834	P22570-2
ADXR;FDXR;hCG_29834	B3KSQ6
UBCH5C;UBE2D3;hCG_26910;PUBC1;UBE2D2	P61077-3
UBCH5C;UBE2D3;hCG_26910;PUBC1;UBE2D2	P61077
UBCH5C;UBE2D3;hCG_26910;PUBC1;UBE2D2	P61077-2
UBCH5C;UBE2D3;hCG_26910;PUBC1;UBE2D2	P61077-1
UBCH5C;UBE2D3;hCG_26910;PUBC1;UBE2D2	Q96RP6
MSTP053;SEC23IP	Q9Y6Y8-1
MSTP053;SEC23IP	Q9Y6Y8
MSTP053;SEC23IP	B3KM47
MSTP053;SEC23IP	B3KN10
MSTP053;SEC23IP	B4DWG1
MSTP053;SEC23IP	Q9Y6Y8-2
FACT140;FACTP140;SUPT16H	Q9Y5B9
FACT140;FACTP140;SUPT16H	Q0VGA3
GALNT6	Q8NCL4
GALNT6	B4DL56
GALNT6	Q24JS2
PACSIN2;AL049758.1-003	Q9UNF0-1
PACSIN2;AL049758.1-003	Q9UNF0
PACSIN2;AL049758.1-003	Q9UNF0-2
PACSIN2;AL049758.1-003	Q6FIA3
SLC6A14	Q9UN76
SLC6A14	B2R8J1
LPRP;PROL4;PRR4	Q16378
APT2;LYPLA2;RP5-886K2.5-010;RP5-886K2.5-007	O95372
APT2;LYPLA2;RP5-886K2.5-010;RP5-886K2.5-007	Q5QPQ0
APT2;LYPLA2;RP5-886K2.5-010;RP5-886K2.5-007	Q5QPQ1
GPN1;HUSSY-23;MBDIN;XAB1;hCG_21230;MBDin	B4DQM4
GPN1;HUSSY-23;MBDIN;XAB1;hCG_21230;MBDin	Q9HCN4
GPN1;HUSSY-23;MBDIN;XAB1;hCG_21230;MBDin	Q53RZ9
GPN1;HUSSY-23;MBDIN;XAB1;hCG_21230;MBDin	B5MBZ5
GPN1;HUSSY-23;MBDIN;XAB1;hCG_21230;MBDin	B4DQJ5
GPN1;HUSSY-23;MBDIN;XAB1;hCG_21230;MBDin	B4DXU4
CPD	O75976
CPD	B7Z7T9
CPD	B7ZAU4
CPD	B7Z843
TUFM	P49411
TIMP2;hCG_95573	P16035
TIMP2;hCG_95573	B4DFW2
FGFR3;JTK4	Q59FL9
FGFR3;JTK4	Q96T36
FGFR3;JTK4	P22607-2
FGFR3;JTK4	P22607
FGFR3;JTK4	Q8NI16
FGFR3;JTK4	P22607-1
FGFR3;JTK4	A8E633
FGFR3;JTK4	Q0IJ44
FGFR3;JTK4	Q8NI15
FGFR3;JTK4	P22607-3
FGFR3;JTK4	Q96T34
FGFR3;JTK4	Q96T35
SRI	P30626
SRI	A8MTH6
SRI	B4DKK2
SRI	C9J0K6
SRI	B4DHQ6
FACE1;STE24;ZMPSTE24	O75844
FACE1;STE24;ZMPSTE24	B3KNM6
PLOD1;RP5-1077B9.2-005;LLH;PLOD	B2R5M9
PLOD1;RP5-1077B9.2-005;LLH;PLOD	B4DR87
PLOD1;RP5-1077B9.2-005;LLH;PLOD	Q5JXB8
PLOD1;RP5-1077B9.2-005;LLH;PLOD	Q02809
MUC2;SMUC	Q02817
MUC2;SMUC	O00243
MUC2;SMUC	Q9HBC7
IDH1;PICD;hCG_15937	O75874
IDH1;PICD;hCG_15937	B2R5M8
IDH1;PICD;hCG_15937	Q0QER2
IDH1;PICD;hCG_15937	Q567U4
IDH1;PICD;hCG_15937	Q6FHQ6
IDH1;PICD;hCG_15937	Q6FI37
IDH1;PICD;hCG_15937	Q6FIA4
IDH1;PICD;hCG_15937	Q7Z3V0
IDH1;PICD;hCG_15937	C9J9B5
IDH1;PICD;hCG_15937	C9J4N6
GRP94;HSP90B1;TRA1	P14625
GRP94;HSP90B1;TRA1	Q59FC6
GRP94;HSP90B1;TRA1	Q5CAQ5
GRP94;HSP90B1;TRA1	Q96GW1
GRP94;HSP90B1;TRA1	B4DHT9
GRP94;HSP90B1;TRA1	B4DU71
IGF1R	P08069
IGF1R	C9J5X1
ATRN;KIAA0548;MGCA	O75882-1
ATRN;KIAA0548;MGCA	O75882
ATRN;KIAA0548;MGCA	O75882-2
ATRN;KIAA0548;MGCA	B4DZ36
ATRN;KIAA0548;MGCA	C9IZD4
ATRN;KIAA0548;MGCA	C9J7K1
ATRN;KIAA0548;MGCA	O75882-3
BAP;PHB2;REA	Q99623
BAP;PHB2;REA	Q9BXV3
BAP;PHB2;REA	B4DP75
BAP;PHB2;REA	B4DW05
CAB29;CALB2;hCG_2011413	P22676
CAB29;CALB2;hCG_2011413	A6NER6
CAB29;CALB2;hCG_2011413	A8MY71
RPL26;RPL26L1;RPL26P1	P61254
RPL26;RPL26L1;RPL26P1	Q6IBH6
RPL26;RPL26L1;RPL26P1	A6NE05
RPL26;RPL26L1;RPL26P1	Q9UNX3
TOP2B;topIIb;top2beta	Q02880-1
TOP2B;topIIb;top2beta	Q02880
TOP2B;topIIb;top2beta	Q6LBI8
TOP2B;topIIb;top2beta	Q02880-2
TOP2B;topIIb;top2beta	B4DKD0
TOP2B;topIIb;top2beta	B4DLV2
TOP2B;topIIb;top2beta	B7ZB27
TOP2B;topIIb;top2beta	Q59H80
TOP2B;topIIb;top2beta	Q6W6M6
TOP2B;topIIb;top2beta	Q71UH4
TOP2B;topIIb;top2beta	Q8WTY5
TOP2B;topIIb;top2beta	Q6LC06
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	P14678-3
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	P14678
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	A8MT02
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	Q15182
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	B3KVR1
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	Q53HE7
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	Q9UIS4
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	P14678-1
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	B4DVS0
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	Q5XPV6
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	P63162
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	Q6LBS1
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	Q9UKR4
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	P14678-2
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	B4DVD6
COD;SNRPB;SNRPB1;hCG_2039421;HCERN3;SMN;SNRPN	Q66K91
C19orf49;EGFL4;KIAA0817;MEGF8	Q7Z7M0-1
C19orf49;EGFL4;KIAA0817;MEGF8	Q7Z7M0
C19orf49;EGFL4;KIAA0817;MEGF8	Q7Z7M0-2
C19orf49;EGFL4;KIAA0817;MEGF8	Q05BT0
AFCP;CAPG;MCP	P40121
AFCP;CAPG;MCP	B8ZZL6
NKEFB;PRDX2;TDPX1;hCG_172488	P32119
NKEFB;PRDX2;TDPX1;hCG_172488	B4DF70
NKEFB;PRDX2;TDPX1;hCG_172488	A6NIW5
ACAN;AGC1;CSPG1;MSK16	B9EK55
ACAN;AGC1;CSPG1;MSK16	P16112-1
ACAN;AGC1;CSPG1;MSK16	P16112
ACAN;AGC1;CSPG1;MSK16	Q6LE94
ACAN;AGC1;CSPG1;MSK16	P16112-2
ACAN;AGC1;CSPG1;MSK16	P16112-3
ACAN;AGC1;CSPG1;MSK16	Q6PID9
SAKS1;UBXN1;hCG_1818009;LOC51035	Q04323-2
SAKS1;UBXN1;hCG_1818009;LOC51035	Q04323
SAKS1;UBXN1;hCG_1818009;LOC51035	Q04323-1
SAKS1;UBXN1;hCG_1818009;LOC51035	B4DNC6
SAKS1;UBXN1;hCG_1818009;LOC51035	B4E0P8
SAKS1;UBXN1;hCG_1818009;LOC51035	Q05BV2
CD205;CLEC13B;LY75	O60449-2
CD205;CLEC13B;LY75	O60449
CD205;CLEC13B;LY75	C9J3Y2
CD205;CLEC13B;LY75	C9JW30
CD205;CLEC13B;LY75	O60449-3
CD205;CLEC13B;LY75	O60449-1
CD205;CLEC13B;LY75	Q59H44
C16orf34;HN1L;L11;hCG_1988476	B4DLH4
C16orf34;HN1L;L11;hCG_1988476	B4E1P3
C16orf34;HN1L;L11;hCG_1988476	Q9H910-1
C16orf34;HN1L;L11;hCG_1988476	Q9H910
C16orf34;HN1L;L11;hCG_1988476	B1AJY2
C16orf34;HN1L;L11;hCG_1988476	B4E1X8
C16orf34;HN1L;L11;hCG_1988476	Q9H910-2
C16orf34;HN1L;L11;hCG_1988476	B4DL85
C16orf34;HN1L;L11;hCG_1988476	A6NGP5
CEACAM6;NCA;CEA	P40199
CEACAM6;NCA;CEA	Q13985
DDX36;DHX36;KIAA1488;MLEL1;RHAU;hCG_27876	Q9H2U1-1
DDX36;DHX36;KIAA1488;MLEL1;RHAU;hCG_27876	Q9H2U1
DDX36;DHX36;KIAA1488;MLEL1;RHAU;hCG_27876	Q9H2U1-2
DDX36;DHX36;KIAA1488;MLEL1;RHAU;hCG_27876	C9J6I2
DDX36;DHX36;KIAA1488;MLEL1;RHAU;hCG_27876	Q9H2U1-3
DDX36;DHX36;KIAA1488;MLEL1;RHAU;hCG_27876	B7Z8P5
DDX36;DHX36;KIAA1488;MLEL1;RHAU;hCG_27876	C9IZ00
ITGB4;hCG_27538	P16144-1
ITGB4;hCG_27538	P16144
ITGB4;hCG_27538	P16144-3
ITGB4;hCG_27538	B7ZLD5
ITGB4;hCG_27538	B7ZLD8
ITGB4;hCG_27538	Q0VF97
ITGB4;hCG_27538	P16144-2
ITGB4;hCG_27538	A0AVL6
ITGB4;hCG_27538	P16144-4
ITGB4;hCG_27538	Q59H46
ITGB4;hCG_27538	P16144-5
ITGB4;hCG_27538	Q2VP98
ITGB4;hCG_27538	B4E3N0
ARH9;ARHC;RHOC;RP11-426L16.4-008	P08134
ARH9;ARHC;RHOC;RP11-426L16.4-008	Q5JR08
AARS	P49588
AARS	B4DR45
CARS;DKFZp686F1612;hCG_16441	B4DPV7
CARS;DKFZp686F1612;hCG_16441	Q5HYE4
